EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 18-01-2021
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 RR   : precipitation amount in 0.1 mm
23-27 Q_RR : Quality code for RR (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station GERMANY, SOLTAU (STAID: 4652).
Blended and updated with sources: 128914 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   RR, Q_RR
128914,19350402,   21,    0
128914,19350403,    0,    0
128914,19350404,  107,    0
128914,19350405,   76,    0
128914,19350406,    0,    0
128914,19350407,   22,    0
128914,19350408,   91,    0
128914,19350409,   32,    0
128914,19350410,   37,    0
128914,19350411,   15,    0
128914,19350412,   69,    0
128914,19350413,   12,    0
128914,19350414,    0,    0
128914,19350415,    0,    0
128914,19350416,  121,    0
128914,19350417,    0,    0
128914,19350418,    0,    0
128914,19350419,    5,    0
128914,19350420,    0,    0
128914,19350421,    0,    0
128914,19350422,   17,    0
128914,19350423,    0,    0
128914,19350424,   89,    0
128914,19350425,    1,    0
128914,19350426,    0,    0
128914,19350427,    0,    0
128914,19350428,    0,    0
128914,19350429,   38,    0
128914,19350430,    8,    0
128914,19350501,    0,    0
128914,19350502,    0,    0
128914,19350503,    0,    0
128914,19350504,    0,    0
128914,19350505,    0,    0
128914,19350506,    0,    0
128914,19350507,    0,    0
128914,19350508,    0,    0
128914,19350509,    0,    0
128914,19350510,    0,    0
128914,19350511,    0,    0
128914,19350512,    4,    0
128914,19350513,    0,    0
128914,19350514,   19,    0
128914,19350515,  229,    0
128914,19350516,    5,    0
128914,19350517,    0,    0
128914,19350518,    0,    0
128914,19350519,  224,    0
128914,19350520,    0,    0
128914,19350521,    0,    0
128914,19350522,    0,    0
128914,19350523,    0,    0
128914,19350524,    0,    0
128914,19350525,    0,    0
128914,19350526,    0,    0
128914,19350527,    0,    0
128914,19350528,    0,    0
128914,19350529,    0,    0
128914,19350530,    0,    0
128914,19350531,    0,    0
128914,19350601,    0,    0
128914,19350602,    0,    0
128914,19350603,   18,    0
128914,19350604,   14,    0
128914,19350605,   98,    0
128914,19350606,   95,    0
128914,19350607,   22,    0
128914,19350608,    5,    0
128914,19350609,    0,    0
128914,19350610,    0,    0
128914,19350611,  164,    0
128914,19350612,   14,    0
128914,19350613,   20,    0
128914,19350614,   68,    0
128914,19350615,   78,    0
128914,19350616,   22,    0
128914,19350617,    0,    0
128914,19350618,   70,    0
128914,19350619,   31,    0
128914,19350620,    0,    0
128914,19350621,    0,    0
128914,19350622,    0,    0
128914,19350623,    0,    0
128914,19350624,    6,    0
128914,19350625,    0,    0
128914,19350626,    1,    0
128914,19350627,    3,    0
128914,19350628,    0,    0
128914,19350629,    0,    0
128914,19350630,    0,    0
128914,19350701,    0,    0
128914,19350702,    0,    0
128914,19350703,   10,    0
128914,19350704,   60,    0
128914,19350705,  102,    0
128914,19350706,   11,    0
128914,19350707,    0,    0
128914,19350708,    0,    0
128914,19350709,    0,    0
128914,19350710,    0,    0
128914,19350711,    0,    0
128914,19350712,    0,    0
128914,19350713,    0,    0
128914,19350714,    0,    0
128914,19350715,    0,    0
128914,19350716,   30,    0
128914,19350717,   16,    0
128914,19350718,   10,    0
128914,19350719,   17,    0
128914,19350720,  231,    0
128914,19350721,  115,    0
128914,19350722,   10,    0
128914,19350723,    0,    0
128914,19350724,    0,    0
128914,19350725,    0,    0
128914,19350726,    0,    0
128914,19350727,   41,    0
128914,19350728,   59,    0
128914,19350729,   69,    0
128914,19350730,   29,    0
128914,19350731,    0,    0
128914,19350801,    0,    0
128914,19350802,    0,    0
128914,19350803,    0,    0
128914,19350804,    0,    0
128914,19350805,    0,    0
128914,19350806,    0,    0
128914,19350807,    0,    0
128914,19350808,    0,    0
128914,19350809,   41,    0
128914,19350810,    1,    0
128914,19350811,    0,    0
128914,19350812,    6,    0
128914,19350813,  138,    0
128914,19350814,    1,    0
128914,19350815,   12,    0
128914,19350816,    8,    0
128914,19350817,    4,    0
128914,19350818,    0,    0
128914,19350819,    0,    0
128914,19350820,    0,    0
128914,19350821,    0,    0
128914,19350822,    0,    0
128914,19350823,    0,    0
128914,19350824,    0,    0
128914,19350825,    0,    0
128914,19350826,    0,    0
128914,19350827,    4,    0
128914,19350828,   21,    0
128914,19350829,   31,    0
128914,19350830,   48,    0
128914,19350831,    4,    0
128914,19350901,    3,    0
128914,19350902,  105,    0
128914,19350903,    0,    0
128914,19350904,   93,    0
128914,19350905,   57,    0
128914,19350906,   23,    0
128914,19350907,   65,    0
128914,19350908,   29,    0
128914,19350909,   65,    0
128914,19350910,    1,    0
128914,19350911,    0,    0
128914,19350912,    0,    0
128914,19350913,    0,    0
128914,19350914,   35,    0
128914,19350915,   67,    0
128914,19350916,   30,    0
128914,19350917,   13,    0
128914,19350918,   20,    0
128914,19350919,   56,    0
128914,19350920,   20,    0
128914,19350921,    0,    0
128914,19350922,   55,    0
128914,19350923,   11,    0
128914,19350924,   45,    0
128914,19350925,  161,    0
128914,19350926,   25,    0
128914,19350927,   30,    0
128914,19350928,    0,    0
128914,19350929,   31,    0
128914,19350930,    0,    0
128914,19351001,    0,    0
128914,19351002,    0,    0
128914,19351003,    0,    0
128914,19351004,   63,    0
128914,19351005,    0,    0
128914,19351006,    0,    0
128914,19351007,    0,    0
128914,19351008,    5,    0
128914,19351009,   22,    0
128914,19351010,  112,    0
128914,19351011,    8,    0
128914,19351012,   11,    0
128914,19351013,    0,    0
128914,19351014,    0,    0
128914,19351015,    0,    0
128914,19351016,   26,    0
128914,19351017,   34,    0
128914,19351018,    6,    0
128914,19351019,   27,    0
128914,19351020,   21,    0
128914,19351021,    0,    0
128914,19351022,    0,    0
128914,19351023,    0,    0
128914,19351024,   35,    0
128914,19351025,   78,    0
128914,19351026,   82,    0
128914,19351027,  139,    0
128914,19351028,    6,    0
128914,19351029,   83,    0
128914,19351030,    2,    0
128914,19351031,    0,    0
128914,19351101,    0,    0
128914,19351102,    0,    0
128914,19351103,    0,    0
128914,19351104,    0,    0
128914,19351105,    6,    0
128914,19351106,   16,    0
128914,19351107,    9,    0
128914,19351108,    4,    0
128914,19351109,    0,    0
128914,19351110,    0,    0
128914,19351111,    0,    0
128914,19351112,    0,    0
128914,19351113,    1,    0
128914,19351114,    0,    0
128914,19351115,    0,    0
128914,19351116,    0,    0
128914,19351117,    0,    0
128914,19351118,    0,    0
128914,19351119,    0,    0
128914,19351120,    0,    0
128914,19351121,   13,    0
128914,19351122,    4,    0
128914,19351123,   13,    0
128914,19351124,   55,    0
128914,19351125,    5,    0
128914,19351126,    2,    0
128914,19351127,   10,    0
128914,19351128,  153,    0
128914,19351129,    5,    0
128914,19351130,   59,    0
128914,19351201,   83,    0
128914,19351202,   24,    0
128914,19351203,    0,    0
128914,19351204,    0,    0
128914,19351205,   12,    0
128914,19351206,    0,    0
128914,19351207,    0,    0
128914,19351208,    0,    0
128914,19351209,    0,    0
128914,19351210,    3,    0
128914,19351211,    0,    0
128914,19351212,    0,    0
128914,19351213,    0,    0
128914,19351214,    0,    0
128914,19351215,   12,    0
128914,19351216,   38,    0
128914,19351217,    7,    0
128914,19351218,    0,    0
128914,19351219,    0,    0
128914,19351220,    3,    0
128914,19351221,    8,    0
128914,19351222,   13,    0
128914,19351223,    0,    0
128914,19351224,   33,    0
128914,19351225,    5,    0
128914,19351226,    2,    0
128914,19351227,    0,    0
128914,19351228,    0,    0
128914,19351229,    2,    0
128914,19351230,   20,    0
128914,19351231,    0,    0
128914,19360101,   51,    0
128914,19360102,   17,    0
128914,19360103,    1,    0
128914,19360104,    6,    0
128914,19360105,    0,    0
128914,19360106,   29,    0
128914,19360107,   12,    0
128914,19360108,   54,    0
128914,19360109,  108,    0
128914,19360110,   44,    0
128914,19360111,   40,    0
128914,19360112,    1,    0
128914,19360113,    0,    0
128914,19360114,    5,    0
128914,19360115,    0,    0
128914,19360116,    0,    0
128914,19360117,   63,    0
128914,19360118,   20,    0
128914,19360119,    0,    0
128914,19360120,   11,    0
128914,19360121,   24,    0
128914,19360122,    9,    0
128914,19360123,   10,    0
128914,19360124,    0,    0
128914,19360125,    0,    0
128914,19360126,    0,    0
128914,19360127,    2,    0
128914,19360128,   56,    0
128914,19360129,    5,    0
128914,19360130,    2,    0
128914,19360131,   22,    0
128914,19360201,   44,    0
128914,19360202,  137,    0
128914,19360203,   13,    0
128914,19360204,    7,    0
128914,19360205,    5,    0
128914,19360206,    0,    0
128914,19360207,    0,    0
128914,19360208,    0,    0
128914,19360209,   14,    0
128914,19360210,    0,    0
128914,19360211,    4,    0
128914,19360212,   24,    0
128914,19360213,   12,    0
128914,19360214,    0,    0
128914,19360215,  117,    0
128914,19360216,   24,    0
128914,19360217,    0,    0
128914,19360218,  117,    0
128914,19360219,    5,    0
128914,19360220,   73,    0
128914,19360221,    0,    0
128914,19360222,   22,    0
128914,19360223,    0,    0
128914,19360224,   13,    0
128914,19360225,   44,    0
128914,19360226,    3,    0
128914,19360227,    0,    0
128914,19360228,  122,    0
128914,19360229,    6,    0
128914,19360301,    0,    0
128914,19360302,   17,    0
128914,19360303,    2,    0
128914,19360304,    8,    0
128914,19360305,    1,    0
128914,19360306,   23,    0
128914,19360307,    0,    0
128914,19360308,    2,    0
128914,19360309,    1,    0
128914,19360310,   22,    0
128914,19360311,    2,    0
128914,19360312,    0,    0
128914,19360313,    1,    0
128914,19360314,    0,    0
128914,19360315,   15,    0
128914,19360316,    0,    0
128914,19360317,    0,    0
128914,19360318,    0,    0
128914,19360319,    0,    0
128914,19360320,    0,    0
128914,19360321,    0,    0
128914,19360322,    0,    0
128914,19360323,    0,    0
128914,19360324,    0,    0
128914,19360325,    0,    0
128914,19360326,    0,    0
128914,19360327,    0,    0
128914,19360328,    0,    0
128914,19360329,   34,    0
128914,19360330,   40,    0
128914,19360331,    0,    0
128914,19360401,   31,    0
128914,19360402,   20,    0
128914,19360403,    0,    0
128914,19360404,    0,    0
128914,19360405,    0,    0
128914,19360406,   12,    0
128914,19360407,    0,    0
128914,19360408,    0,    0
128914,19360409,    0,    0
128914,19360410,    4,    0
128914,19360411,    8,    0
128914,19360412,    0,    0
128914,19360413,    0,    0
128914,19360414,    0,    0
128914,19360415,   35,    0
128914,19360416,   13,    0
128914,19360417,  144,    0
128914,19360418,  304,    0
128914,19360419,   17,    0
128914,19360420,  120,    0
128914,19360421,   10,    0
128914,19360422,   52,    0
128914,19360423,   15,    0
128914,19360424,    0,    0
128914,19360425,    3,    0
128914,19360426,   18,    0
128914,19360427,   18,    0
128914,19360428,    4,    0
128914,19360429,    0,    0
128914,19360430,    0,    0
128914,19360501,    0,    0
128914,19360502,    0,    0
128914,19360503,    0,    0
128914,19360504,    0,    0
128914,19360505,   19,    0
128914,19360506,    0,    0
128914,19360507,   22,    0
128914,19360508,   19,    0
128914,19360509,    0,    0
128914,19360510,    0,    0
128914,19360511,    0,    0
128914,19360512,    5,    0
128914,19360513,    0,    0
128914,19360514,   11,    0
128914,19360515,    0,    0
128914,19360516,    0,    0
128914,19360517,    0,    0
128914,19360518,    0,    0
128914,19360519,    0,    0
128914,19360520,    0,    0
128914,19360521,  136,    0
128914,19360522,   24,    0
128914,19360523,   76,    0
128914,19360524,    6,    0
128914,19360525,    9,    0
128914,19360526,    0,    0
128914,19360527,   23,    0
128914,19360528,   15,    0
128914,19360529,    0,    0
128914,19360530,   44,    0
128914,19360531,    2,    0
128914,19360601,    0,    0
128914,19360602,    0,    0
128914,19360603,    0,    0
128914,19360604,    0,    0
128914,19360605,    0,    0
128914,19360606,    0,    0
128914,19360607,   11,    0
128914,19360608,    0,    0
128914,19360609,    0,    0
128914,19360610,    4,    0
128914,19360611,    6,    0
128914,19360612,    0,    0
128914,19360613,    0,    0
128914,19360614,  422,    0
128914,19360615,   16,    0
128914,19360616,    0,    0
128914,19360617,    0,    0
128914,19360618,    0,    0
128914,19360619,    0,    0
128914,19360620,    0,    0
128914,19360621,    0,    0
128914,19360622,    0,    0
128914,19360623,    1,    0
128914,19360624,    0,    0
128914,19360625,    0,    0
128914,19360626,    0,    0
128914,19360627,    0,    0
128914,19360628,    0,    0
128914,19360629,    0,    0
128914,19360630,    0,    0
128914,19360701,    5,    0
128914,19360702,    3,    0
128914,19360703,    1,    0
128914,19360704,   18,    0
128914,19360705,   22,    0
128914,19360706,    0,    0
128914,19360707,   80,    0
128914,19360708,    1,    0
128914,19360709,   84,    0
128914,19360710,    0,    0
128914,19360711,    6,    0
128914,19360712,   13,    0
128914,19360713,   42,    0
128914,19360714,  174,    0
128914,19360715,  264,    0
128914,19360716,   36,    0
128914,19360717,    0,    0
128914,19360718,  138,    0
128914,19360719,    0,    0
128914,19360720,   58,    0
128914,19360721,   19,    0
128914,19360722,   11,    0
128914,19360723,    0,    0
128914,19360724,   14,    0
128914,19360725,    0,    0
128914,19360726,    0,    0
128914,19360727,    0,    0
128914,19360728,   23,    0
128914,19360729,  165,    0
128914,19360730,   11,    0
128914,19360731,    0,    0
128914,19360801,   14,    0
128914,19360802,   39,    0
128914,19360803,   11,    0
128914,19360804,   68,    0
128914,19360805,   75,    0
128914,19360806,    0,    0
128914,19360807,   42,    0
128914,19360808,    0,    0
128914,19360809,    0,    0
128914,19360810,    0,    0
128914,19360811,    0,    0
128914,19360812,    0,    0
128914,19360813,    4,    0
128914,19360814,    2,    0
128914,19360815,    0,    0
128914,19360816,    0,    0
128914,19360817,    1,    0
128914,19360818,   11,    0
128914,19360819,   90,    0
128914,19360820,    0,    0
